perturbagen	entrez_gene_id	z_score	symbol	status	direction	nlog10_bonferroni_pval
6622	2697	-7.789	GJA1	imputed	down	10.358
6622	79902	-4.367	NUP85	measured	down	1.909
6625	51005	-4.189	AMDHD2	measured	down	1.562
6625	1066	4.894	CES1	imputed	up	2.193
6625	23406	-4.480	COTL1	imputed	down	1.315
6625	1643	-4.586	DDB2	measured	down	2.355
6625	5096	-4.331	PCCB	measured	down	1.838
6625	5111	-4.252	PCNA	measured	down	1.684
6625	5588	4.181	PRKCQ	measured	up	1.547
6625	5836	-4.677	PYGL	measured	down	2.546
6625	7169	-4.843	TPM2	imputed	down	2.081
6625	11344	-4.629	TWF2	measured	down	2.444
6625	7298	-5.336	TYMS	imputed	down	3.210
6626	10057	4.157	ABCC5	measured	up	1.501
6626	347902	-5.552	AMIGO2	imputed	down	3.737
6626	9988	4.594	DMTF1	measured	up	2.371
6626	3300	4.466	DNAJB2	measured	up	2.108
6626	1759	-4.773	DNM1	measured	down	2.751
6626	1647	6.978	GADD45A	measured	up	8.533
6626	10013	-5.198	HDAC6	measured	down	3.706
6626	10362	-4.614	HMG20B	measured	down	2.413
6626	3162	7.293	HMOX1	measured	up	9.528
6626	3611	-5.807	ILK	measured	down	5.206
6626	4023	4.488	LPL	imputed	up	1.331
6626	4125	-4.409	MAN2B1	measured	down	1.993
6626	5050	-4.858	PAFAH1B3	measured	down	2.936
6626	5092	-5.545	PCBD1	measured	down	4.541
6626	11230	-4.601	PRAF2	measured	down	2.386
6626	5909	5.278	RAP1GAP	measured	up	3.894
6626	57215	-5.060	THAP11	measured	down	3.387
6626	8914	-5.505	TIMELESS	measured	down	4.442
6626	29928	4.893	TIMM22	measured	up	3.013
6626	200081	-4.336	TXLNA	measured	down	1.848
6646	133	-5.173	ADM	imputed	down	2.825
6646	23200	-4.733	ATP11B	measured	down	2.665
6646	4313	-4.653	MMP2	measured	down	2.495
6646	7837	-5.084	PXDN	imputed	down	2.620
6646	6461	-4.280	SHB	measured	down	1.738
6646	51375	-4.270	SNX7	measured	down	1.719
6647	5211	4.299	PFKL	measured	up	1.775
6647	8884	-4.834	SLC5A6	measured	down	2.883
6657	16	-6.403	AARS	measured	down	6.827
6657	80755	-4.532	AARSD1	imputed	down	1.421
6657	10157	6.158	AASS	imputed	up	5.321
6657	26574	-4.555	AATF	imputed	down	1.469
6657	9625	5.204	AATK	imputed	up	2.898
6657	18	5.572	ABAT	imputed	up	3.787
6657	21	7.202	ABCA3	imputed	up	8.415
6657	10347	4.788	ABCA7	imputed	up	1.961
6657	10058	10.000	ABCB6	measured	up	19.827
6657	89845	5.945	ABCC10	imputed	up	4.746
6657	10057	4.741	ABCC5	measured	up	2.682
6657	6059	-6.567	ABCE1	imputed	down	6.477
6657	63874	4.866	ABHD4	measured	up	2.953
6657	57406	4.599	ABHD6	measured	up	2.382
6657	22885	-5.702	ABLIM3	imputed	down	4.114
6657	23597	-4.549	ACOT9	measured	down	2.278
6657	115	4.494	ADCY9	imputed	up	1.343
6657	9289	-5.676	ADGRG1	measured	down	4.870
6657	154	-7.882	ADRB2	measured	down	11.502
6657	9255	-4.922	AIMP1	imputed	down	2.255
6657	79647	5.747	AKIRIN1	imputed	up	4.230
6657	220	-7.198	ALDH1A3	imputed	down	8.402
6657	8659	5.834	ALDH4A1	imputed	up	4.455
6657	7915	4.904	ALDH5A1	imputed	up	2.215
6657	230	9.318	ALDOC	measured	up	16.936
6657	64682	-4.943	ANAPC1	imputed	down	2.302
6657	10393	-5.299	ANAPC10	imputed	down	3.122
6657	23357	4.739	ANGEL1	imputed	up	1.856
6657	57763	4.667	ANKRA2	imputed	up	1.703
6657	55139	4.478	ANKZF1	imputed	up	1.311
6657	55107	-5.914	ANO1	imputed	down	4.664
6657	306	-4.855	ANXA3	imputed	down	2.107
6657	8943	5.661	AP3D1	imputed	up	4.010
6657	324	5.492	APC	imputed	up	3.589
6657	328	-7.549	APEX1	imputed	down	9.546
6657	9181	-4.918	ARHGEF2	measured	down	3.068
6657	8874	5.082	ARHGEF7	imputed	up	2.616
6657	84159	6.623	ARID5B	measured	up	7.463
6657	429	5.721	ASCL1	imputed	up	4.163
6657	79058	4.964	ASPSCR1	imputed	up	2.349
6657	22926	7.166	ATF6	measured	up	9.122
6657	9776	4.880	ATG13	imputed	up	2.162
6657	79065	7.694	ATG9A	imputed	up	10.034
6657	23400	5.610	ATP13A2	imputed	up	3.882
6657	481	-8.012	ATP1B1	measured	down	11.957
6657	9212	-5.880	AURKB	measured	down	5.397
6657	8312	4.578	AXIN1	measured	up	2.338
6657	11041	5.302	B4GAT1	measured	up	3.951
6657	25825	-5.131	BACE2	measured	down	3.550
6657	572	5.577	BAD	measured	up	4.621
6657	9531	-7.328	BAG3	measured	down	9.641
6657	8412	-8.279	BCAR3	imputed	down	12.094
6657	80114	-5.351	BICC1	imputed	down	3.246
6657	672	-5.672	BRCA1	measured	down	4.860
6657	55108	8.719	BSDC1	imputed	up	13.740
6657	10385	4.688	BTN2A2	imputed	up	1.747
6657	699	-5.201	BUB1	imputed	down	2.891
6657	9184	-4.870	BUB3	imputed	down	2.140
6657	56967	4.511	C14orf132	imputed	up	1.378
6657	122616	5.052	C14orf79	imputed	up	2.547
6657	54785	4.610	C17orf59	imputed	up	1.583
6657	79415	5.117	C17orf62	imputed	up	2.696
6657	55337	7.397	C19orf66	imputed	up	9.044
6657	722	6.295	C4BPA	imputed	up	5.700
6657	727	5.882	C5	measured	up	5.402
6657	57827	5.006	C6orf47	imputed	up	2.443
6657	78996	-5.572	C7orf49	imputed	down	3.787
6657	51719	-4.293	CAB39	measured	down	1.763
6657	797	5.328	CALCB	imputed	up	3.191
6657	55450	-5.029	CAMK2N1	imputed	down	2.495
6657	819	4.881	CAMLG	imputed	up	2.164
6657	23066	5.552	CAND2	imputed	up	3.737
6657	824	-8.531	CAPN2	imputed	down	13.026
6657	29775	-4.693	CARD10	imputed	down	1.758
6657	837	-6.614	CASP4	imputed	down	6.615
6657	29903	6.886	CCDC106	imputed	up	7.429
6657	81576	6.876	CCDC130	imputed	up	7.399
6657	79080	-5.824	CCDC86	measured	down	5.250
6657	80212	8.354	CCDC92	measured	up	13.190
6657	890	-8.106	CCNA2	measured	down	12.291
6657	891	-5.372	CCNB1	measured	down	4.118
6657	9133	-4.316	CCNB2	measured	down	1.809
6657	595	-8.296	CCND1	measured	down	12.978
6657	896	4.445	CCND3	measured	up	2.066
6657	902	-4.176	CCNH	measured	down	1.537
6657	9236	5.833	CCPG1	imputed	up	4.452
6657	22948	-5.128	CCT5	imputed	down	2.721
6657	51293	4.210	CD320	measured	up	1.602
6657	960	-5.124	CD44	measured	down	3.534
6657	991	-7.832	CDC20	measured	down	11.328
6657	994	-10.058	CDC25B	measured	down	20.082
6657	990	-7.747	CDC6	imputed	down	10.214
6657	83461	-5.466	CDCA3	imputed	down	3.525
6657	55143	-7.005	CDCA8	imputed	down	7.795
6657	983	-5.015	CDK1	measured	down	3.285
6657	1019	-4.874	CDK4	measured	down	2.971
6657	8851	5.208	CDK5R1	measured	up	3.729
6657	1022	6.520	CDK7	measured	up	7.163
6657	1026	-4.646	CDKN1A	measured	down	2.480
6657	1030	5.934	CDKN2B	imputed	up	4.717
6657	8760	6.936	CDS2	imputed	up	7.582
6657	1050	5.759	CEBPA	measured	up	5.082
6657	1051	-8.687	CEBPB	imputed	down	13.617
6657	1058	-4.839	CENPA	imputed	down	2.072
6657	79019	-5.404	CENPM	imputed	down	3.374
6657	55839	-4.532	CENPN	imputed	down	1.421
6657	55165	-7.219	CEP55	imputed	down	8.469
6657	64781	4.515	CERK	measured	up	2.208
6657	1066	17.020	CES1	imputed	up	60.422
6657	54480	4.943	CHPF2	imputed	up	2.302
6657	9486	5.361	CHST10	imputed	up	3.270
6657	56548	6.051	CHST7	imputed	up	5.030
6657	4435	4.489	CITED1	imputed	up	1.333
6657	1163	-4.628	CKS1B	imputed	down	1.621
6657	79745	-5.636	CLIP4	imputed	down	3.947
6657	1212	-5.829	CLTB	measured	down	5.263
6657	27013	5.372	CNPPD1	imputed	up	3.296
6657	80347	-5.992	COASY	measured	down	5.693
6657	1282	5.616	COL4A1	measured	up	4.719
6657	1291	-5.035	COL6A1	imputed	down	2.509
6657	1292	-6.318	COL6A2	imputed	down	5.765
6657	1293	-6.359	COL6A3	imputed	down	5.880
6657	64708	4.548	COPS7B	imputed	up	1.454
6657	23406	-10.599	COTL1	imputed	down	21.709
6657	1337	5.169	COX6A1	imputed	up	2.816
6657	1374	7.941	CPT1A	imputed	up	10.886
6657	9586	5.086	CREB5	imputed	up	2.625
6657	79174	5.465	CRELD2	measured	up	4.344
6657	10675	7.345	CSPG5	imputed	up	8.874
6657	9811	5.414	CTIF	imputed	up	3.398
6657	8722	5.812	CTSF	imputed	up	4.397
6657	1514	-6.312	CTSL	measured	down	6.570
6657	23113	4.611	CUL9	imputed	up	1.585
6657	2919	-5.669	CXCL1	imputed	down	4.031
6657	2920	-7.225	CXCL2	measured	down	9.310
6657	26999	5.397	CYFIP2	imputed	up	3.357
6657	4051	4.570	CYP4F3	imputed	up	1.500
6657	9267	6.437	CYTH1	measured	up	6.924
6657	1605	4.814	DAG1	measured	up	2.840
6657	55157	-4.961	DARS2	imputed	down	2.342
6657	26528	-5.423	DAZAP1	imputed	down	3.420
6657	10926	-4.522	DBF4	imputed	down	1.401
6657	79007	5.879	DBNDD1	imputed	up	4.572
6657	54541	-12.558	DDIT4	measured	down	32.454
6657	9416	-4.937	DDX23	imputed	down	2.288
6657	54606	-6.859	DDX56	imputed	down	7.347
6657	1672	-4.665	DEFB1	imputed	down	1.698
6657	55635	-6.499	DEPDC1	imputed	down	6.280
6657	51071	-6.348	DERA	measured	down	6.671
6657	79665	4.956	DHX40	imputed	up	2.331
6657	79132	5.133	DHX58	imputed	up	2.733
6657	1736	-4.736	DKC1	imputed	down	1.849
6657	9787	-4.784	DLGAP5	imputed	down	1.953
6657	1746	6.196	DLX2	imputed	up	5.425
6657	9988	7.200	DMTF1	measured	up	9.230
6657	2039	4.820	DMTN	imputed	up	2.031
6657	1657	5.222	DMXL1	imputed	up	2.940
6657	3300	9.840	DNAJB2	measured	up	19.131
6657	9829	4.832	DNAJC6	imputed	up	2.057
6657	1777	5.483	DNASE2	imputed	up	3.566
6657	10059	-4.412	DNM1L	measured	down	1.999
6657	30836	-5.934	DNTTIP2	measured	down	5.539
6657	57572	4.647	DOCK6	imputed	up	1.660
6657	1802	-4.280	DPH2	measured	down	1.738
6657	10570	6.159	DPYSL4	imputed	up	5.323
6657	10589	-11.219	DRAP1	measured	down	25.493
6657	29940	-4.676	DSE	imputed	down	1.722
6657	1846	-9.144	DUSP4	measured	down	16.230
6657	1849	-5.847	DUSP7	imputed	down	4.488
6657	6990	11.779	DYNLT3	measured	up	28.310
6657	8445	-4.554	DYRK2	imputed	down	1.467
6657	10148	5.166	EBI3	imputed	up	2.809
6657	10969	-8.110	EBNA1BP2	measured	down	12.305
6657	1891	5.825	ECH1	measured	up	5.253
6657	55862	-5.178	ECHDC1	imputed	down	2.837
6657	9695	12.280	EDEM1	measured	up	30.945
6657	1906	5.918	EDN1	measured	up	5.497
6657	8726	-5.170	EED	measured	down	3.640
6657	90141	-5.273	EFCAB11	imputed	down	3.060
6657	79180	-8.153	EFHD2	imputed	down	11.638
6657	1950	6.449	EGF	measured	up	6.958
6657	1960	-4.777	EGR3	imputed	down	1.938
6657	30845	5.488	EHD3	imputed	up	3.579
6657	9451	5.732	EIF2AK3	imputed	up	4.191
6657	1965	-5.256	EIF2S1	imputed	down	3.020
6657	1978	-8.586	EIF4EBP1	measured	down	14.055
6657	3692	-5.004	EIF6	imputed	down	2.438
6657	60528	-4.806	ELAC2	measured	down	2.822
6657	79071	8.968	ELOVL6	measured	up	15.530
6657	10436	-4.575	EMG1	imputed	down	1.510
6657	256364	4.231	EML3	measured	up	1.643
6657	58478	-6.096	ENOPH1	measured	down	5.973
6657	2037	-4.673	EPB41L2	measured	down	2.537
6657	1969	-6.886	EPHA2	imputed	down	7.429
6657	2042	-4.057	EPHA3	measured	down	1.313
6657	22905	5.398	EPN2	measured	up	4.181
6657	2113	-5.444	ETS1	measured	down	4.293
6657	2114	-5.340	ETS2	imputed	down	3.220
6657	23404	-5.066	EXOSC2	imputed	down	2.579
6657	11340	-7.202	EXOSC8	imputed	down	8.415
6657	2152	-4.926	F3	imputed	down	2.264
6657	80233	4.482	FAAP100	imputed	up	1.319
6657	2171	-8.126	FABP5	imputed	down	11.541
6657	3995	4.797	FADS3	imputed	up	1.981
6657	79137	6.872	FAM134A	imputed	up	7.386
6657	23201	4.950	FAM168A	imputed	up	2.317
6657	9917	4.168	FAM20B	measured	up	1.522
6657	29902	-5.581	FAM216A	imputed	down	3.809
6657	51307	5.637	FAM53C	imputed	up	3.950
6657	55793	4.815	FAM63A	measured	up	2.842
6657	23625	5.028	FAM89B	imputed	up	2.493
6657	51439	6.708	FAM8A1	imputed	up	6.893
6657	10826	5.708	FAXDC2	imputed	up	4.130
6657	6468	5.455	FBXW4	imputed	up	3.498
6657	2222	-5.274	FDFT1	measured	down	3.884
6657	2273	4.838	FHL1	imputed	up	2.070
6657	2274	-18.359	FHL2	measured	down	71.563
6657	2281	7.001	FKBP1B	imputed	up	7.783
6657	8061	-19.074	FOSL1	measured	down	77.391
6657	4303	11.272	FOXO4	measured	up	25.753
6657	80199	4.824	FUZ	imputed	up	2.040
6657	8324	6.865	FZD7	measured	up	8.187
6657	2548	8.243	GAA	measured	up	12.784
6657	11345	6.330	GABARAPL2	imputed	up	5.798
6657	1647	-6.913	GADD45A	measured	down	8.333
6657	2582	-5.234	GALE	measured	down	3.790
6657	54433	-5.213	GAR1	imputed	down	2.919
6657	5188	-4.518	GATB	imputed	down	1.392
6657	2729	4.741	GCLC	imputed	up	1.860
6657	2664	4.809	GDI1	imputed	up	2.007
6657	81544	5.024	GDPD5	measured	up	3.305
6657	2669	-4.677	GEM	imputed	down	1.724
6657	50628	-4.505	GEMIN4	imputed	down	1.366
6657	79833	-5.341	GEMIN6	imputed	down	3.222
6657	54826	-4.966	GIN1	imputed	down	2.353
6657	64395	5.461	GMCL1	imputed	up	3.513
6657	51291	5.732	GMIP	imputed	up	4.191
6657	2768	4.736	GNA12	imputed	up	1.849
6657	55970	-5.662	GNG12	imputed	down	4.013
6657	2804	5.053	GOLGB1	imputed	up	2.549
6657	2719	5.753	GPC3	imputed	up	4.245
6657	2239	6.879	GPC4	imputed	up	7.408
6657	7107	5.059	GPR137B	imputed	up	2.563
6657	9052	-4.911	GPRC5A	imputed	down	2.231
6657	2896	4.747	GRN	measured	up	2.695
6657	29083	-4.739	GTPBP8	measured	down	2.678
6657	8908	5.128	GYG2	imputed	up	2.721
6657	22927	4.783	HABP4	imputed	up	1.951
6657	3029	6.838	HAGH	imputed	up	7.283
6657	54930	-5.494	HAUS4	imputed	down	3.594
6657	3059	4.852	HCLS1	imputed	up	2.101
6657	8841	5.565	HDAC3	imputed	up	3.769
6657	10014	5.674	HDAC5	imputed	up	4.043
6657	50810	-5.212	HDGFRP3	measured	down	3.738
6657	55127	-4.872	HEATR1	measured	down	2.966
6657	55008	12.339	HERC6	measured	up	31.263
6657	23462	8.118	HEY1	imputed	up	11.512
6657	3092	6.558	HIP1	imputed	up	6.451
6657	55355	-5.894	HJURP	imputed	down	4.612
6657	3108	-4.575	HLA-DMA	measured	down	2.332
6657	3122	-4.347	HLA-DRA	measured	down	1.870
6657	10362	-4.441	HMG20B	measured	down	2.058
6657	8091	-12.650	HMGA2	measured	down	32.961
6657	3157	-5.573	HMGCS1	measured	down	4.611
6657	3151	-4.971	HMGN2	imputed	down	2.364
6657	9455	9.012	HOMER2	measured	up	15.704
6657	29911	4.055	HOOK2	measured	up	1.310
6657	3241	-5.124	HPCAL1	imputed	down	2.712
6657	3028	4.128	HSD17B10	measured	up	1.446
6657	3329	-4.603	HSPD1	measured	down	2.390
6657	3376	-6.332	IARS	imputed	down	5.804
6657	3423	4.931	IDS	imputed	up	2.275
6657	8870	-10.441	IER3	measured	down	21.803
6657	10964	6.936	IFI44L	imputed	up	7.582
6657	2537	6.518	IFI6	imputed	up	6.335
6657	8519	5.473	IFITM1	imputed	up	3.542
6657	7866	-4.857	IFRD2	measured	down	2.933
6657	3480	8.501	IGF1R	measured	up	13.736
6657	3485	7.045	IGFBP2	imputed	up	7.920
6657	3486	-16.286	IGFBP3	measured	down	55.916
6657	79713	5.201	IGFLR1	imputed	up	2.891
6657	3508	4.172	IGHMBP2	measured	up	1.530
6657	3628	-11.723	INPP1	measured	down	28.022
6657	8821	-9.963	INPP4B	measured	down	19.665
6657	3638	-4.878	INSIG1	measured	down	2.980
6657	9807	5.765	IP6K1	imputed	up	4.276
6657	10379	5.224	IRF9	imputed	up	2.945
6657	126298	5.779	IRGQ	imputed	up	4.312
6657	9636	7.680	ISG15	imputed	up	9.986
6657	3675	-4.758	ITGA3	imputed	down	1.897
6657	3679	5.458	ITGA7	imputed	up	3.505
6657	9445	6.065	ITM2B	imputed	up	5.067
6657	3707	5.360	ITPKB	imputed	up	3.268
6657	3709	5.099	ITPR2	imputed	up	2.654
6657	182	5.201	JAG1	imputed	up	2.891
6657	8850	5.557	KAT2B	imputed	up	3.749
6657	54442	8.249	KCTD5	measured	up	12.806
6657	154881	5.591	KCTD7	imputed	up	3.834
6657	23030	5.061	KDM4B	imputed	up	2.568
6657	5927	4.052	KDM5A	measured	up	1.304
6657	9772	5.657	KIAA0195	imputed	up	4.000
6657	9710	5.225	KIAA0355	measured	up	3.769
6657	146909	-5.043	KIF18B	imputed	down	2.527
6657	10112	-11.094	KIF20A	measured	down	24.882
6657	3797	5.170	KIF3C	imputed	up	2.818
6657	3800	6.301	KIF5C	measured	up	6.539
6657	23588	5.038	KLHDC2	measured	up	3.337
6657	55958	4.203	KLHL9	measured	up	1.589
6657	5653	-5.978	KLK6	imputed	down	4.834
6657	3858	-5.059	KRT10	imputed	down	2.563
6657	3855	-5.713	KRT7	imputed	down	4.142
6657	3887	-5.109	KRT81	imputed	down	2.677
6657	3909	-5.553	LAMA3	measured	down	4.561
6657	3912	-6.024	LAMB1	imputed	down	4.957
6657	3914	-5.249	LAMB3	imputed	down	3.003
6657	28956	4.508	LAMTOR2	imputed	up	1.372
6657	3930	-4.331	LBR	measured	down	1.838
6657	3956	-6.474	LGALS1	imputed	down	6.208
6657	3964	4.380	LGALS8	measured	up	1.935
6657	3965	4.566	LGALS9	imputed	up	1.491
6657	5641	5.201	LGMN	measured	up	3.713
6657	3976	-5.349	LIF	imputed	down	3.241
6657	3978	-4.333	LIG1	measured	down	1.842
6657	150759	4.799	LINC00342	imputed	up	1.985
6657	3988	-4.880	LIPA	measured	down	2.984
6657	64788	5.423	LMF1	imputed	up	3.420
6657	4016	-6.162	LOXL1	measured	down	6.153
6657	9170	5.848	LPAR2	measured	up	5.313
6657	64748	5.380	LPPR2	imputed	up	3.316
6657	26020	5.299	LRP10	measured	up	3.944
6657	4038	4.972	LRP4	imputed	up	2.367
6657	4041	4.999	LRP5	imputed	up	2.427
6657	11157	-4.108	LSM6	measured	down	1.409
6657	4052	4.512	LTBP1	imputed	up	1.380
6657	8581	-6.840	LY6D	imputed	down	7.289
6657	4085	-4.505	MAD2L1	imputed	down	1.366
6657	9587	4.598	MAD2L1BP	imputed	up	1.558
6657	64110	6.456	MAGEF1	imputed	up	6.156
6657	84549	-4.712	MAK16	imputed	down	1.798
6657	4130	4.865	MAP1A	imputed	up	2.129
6657	4137	8.803	MAPT	imputed	up	14.063
6657	51257	11.541	MARCH2	imputed	up	26.274
6657	220972	4.910	MARCH8	imputed	up	2.228
6657	4144	-5.842	MAT2A	measured	down	5.297
6657	57192	8.727	MCOLN1	measured	up	14.592
6657	28985	-6.200	MCTS1	imputed	down	5.436
6657	1954	9.446	MEGF8	imputed	up	16.641
6657	64745	-6.285	METTL17	imputed	down	5.672
6657	4240	5.200	MFGE8	imputed	up	2.888
6657	11320	4.592	MGAT4A	imputed	up	1.545
6657	64780	5.310	MICAL1	imputed	up	3.148
6657	79778	4.618	MICALL2	imputed	up	1.600
6657	10962	6.410	MLLT11	measured	up	6.847
6657	79083	-6.024	MLPH	imputed	down	4.957
6657	4312	-7.235	MMP1	measured	down	9.342
6657	7841	4.643	MOGS	imputed	up	1.652
6657	5891	-6.773	MOK	measured	down	7.909
6657	64598	5.648	MOSPD3	imputed	up	3.977
6657	25874	5.194	MPC2	measured	up	3.696
6657	10200	-6.180	MPHOSPH6	imputed	down	5.381
6657	23164	-4.564	MPRIP	imputed	down	1.487
6657	6182	-4.741	MRPL12	measured	down	2.682
6657	79590	-8.048	MRPL24	imputed	down	11.263
6657	11222	-5.213	MRPL3	imputed	down	2.919
6657	54148	-5.020	MRPL39	imputed	down	2.475
6657	28977	-5.080	MRPL42	imputed	down	2.611
6657	51021	-7.102	MRPS16	measured	down	8.920
6657	51081	-4.523	MRPS7	imputed	down	1.403
6657	51154	-5.654	MRTO4	imputed	down	3.993
6657	11223	5.467	MST1L	imputed	up	3.527
6657	23787	4.694	MTCH1	imputed	up	1.760
6657	92170	-6.710	MTG1	imputed	down	6.899
6657	10797	-4.497	MTHFD2	measured	down	2.171
6657	89853	7.853	MVB12B	imputed	up	10.579
6657	4599	6.647	MX1	imputed	up	6.712
6657	10608	5.952	MXD4	imputed	up	4.765
6657	4609	-14.659	MYC	measured	down	44.938
6657	10398	4.323	MYL9	measured	up	1.822
6657	26509	-6.535	MYOF	imputed	down	6.384
6657	80155	-5.739	NAA15	imputed	down	4.209
6657	79829	5.046	NAA40	imputed	up	2.533
6657	80218	-5.188	NAA50	imputed	down	2.860
6657	79903	4.749	NAA60	imputed	up	1.877
6657	4669	4.605	NAGLU	imputed	up	1.572
6657	26502	5.938	NARF	imputed	up	4.728
6657	89795	-7.167	NAV3	imputed	down	8.303
6657	64151	-5.312	NCAPG	imputed	down	3.153
6657	4686	-5.418	NCBP1	imputed	down	3.408
6657	8202	4.469	NCOA3	measured	up	2.114
6657	55706	-5.418	NDC1	imputed	down	3.408
6657	4695	5.284	NDUFA2	imputed	up	3.086
6657	54539	5.258	NDUFB11	imputed	up	3.025
6657	4713	4.662	NDUFB7	imputed	up	1.692
6657	55247	-7.604	NEIL3	imputed	down	9.730
6657	29937	6.575	NENF	measured	up	7.323
6657	4758	4.936	NEU1	imputed	up	2.286
6657	4790	-4.995	NFKB1	imputed	down	2.418
6657	4792	-6.104	NFKBIA	measured	down	5.995
6657	25983	-4.892	NGDN	imputed	down	2.189
6657	54475	-5.163	NLE1	imputed	down	2.802
6657	4828	4.621	NMB	imputed	up	1.606
6657	4830	-6.830	NME1	imputed	down	7.259
6657	54981	7.626	NMRK1	imputed	up	9.804
6657	79159	-6.562	NOL12	imputed	down	6.463
6657	9221	-5.348	NOLC1	measured	down	4.061
6657	51491	-5.484	NOP16	imputed	down	3.569
6657	4851	7.310	NOTCH1	measured	up	9.583
6657	79716	5.723	NPEPL1	measured	up	4.990
6657	4897	6.269	NRCAM	imputed	up	5.627
6657	8204	-10.971	NRIP1	measured	down	24.288
6657	8829	-5.375	NRP1	imputed	down	3.304
6657	10412	-5.117	NSA2	imputed	down	2.696
6657	4915	6.161	NTRK2	imputed	up	5.329
6657	4924	4.508	NUCB1	imputed	up	1.372
6657	55270	-4.840	NUDT15	imputed	down	2.074
6657	79023	-5.370	NUP37	imputed	down	3.292
6657	53371	-6.147	NUP54	imputed	down	5.290
6657	23636	-4.186	NUP62	measured	down	1.556
6657	79902	-6.167	NUP85	measured	down	6.167
6657	29107	-5.023	NXT1	imputed	down	2.481
6657	8481	4.582	OFD1	imputed	up	1.525
6657	93129	6.708	ORAI3	imputed	up	6.893
6657	54726	-5.621	OTUD4	imputed	down	3.909
6657	5018	-5.899	OXA1L	measured	down	5.447
6657	5025	4.877	P2RX4	imputed	up	2.156
6657	10609	4.799	P3H4	imputed	up	1.985
6657	54681	4.353	P4HTM	measured	up	1.882
6657	5036	-6.153	PA2G4	imputed	down	5.307
6657	10606	-5.881	PAICS	measured	down	5.399
6657	10038	-13.539	PARP2	measured	down	38.046
6657	7849	-5.789	PAX8	measured	down	5.160
6657	57326	5.476	PBXIP1	imputed	up	3.549
6657	5091	4.697	PC	imputed	up	1.766
6657	5092	-7.016	PCBD1	measured	down	8.651
6657	5096	-4.435	PCCB	measured	down	2.046
6657	55795	-4.764	PCID2	imputed	down	1.910
6657	5111	-8.955	PCNA	measured	down	15.479
6657	80003	5.861	PCNXL2	imputed	up	4.525
6657	5118	-4.857	PCOLCE	imputed	down	2.112
6657	27344	8.660	PCSK1N	imputed	up	13.514
6657	51449	5.362	PCYOX1	imputed	up	3.272
6657	5136	-5.531	PDE1A	imputed	down	3.685
6657	55825	7.084	PECR	measured	up	8.863
6657	23481	-5.135	PES1	imputed	down	2.737
6657	5198	-4.508	PFAS	imputed	down	1.372
6657	5223	-5.188	PGAM1	measured	down	3.682
6657	10857	-4.328	PGRMC1	measured	down	1.832
6657	26227	-4.736	PHGDH	measured	down	2.671
6657	5261	4.618	PHKG2	measured	up	2.421
6657	23239	5.514	PHLPP1	imputed	up	3.643
6657	5290	4.082	PIK3CA	measured	up	1.360
6657	11040	5.200	PIM2	imputed	up	2.888
6657	23396	6.011	PIP5K1C	imputed	up	4.922
6657	51268	12.377	PIPOX	imputed	up	30.646
6657	5310	5.190	PKD1	imputed	up	2.865
6657	11142	7.204	PKIG	measured	up	9.243
6657	5315	-4.543	PKM	imputed	down	1.444
6657	5329	-4.738	PLAUR	imputed	down	1.854
6657	5331	5.897	PLCB3	measured	up	5.441
6657	58473	4.909	PLEKHB1	imputed	up	2.226
6657	5347	-5.788	PLK1	measured	down	5.157
6657	10769	-6.628	PLK2	imputed	down	6.656
6657	10733	-5.170	PLK4	imputed	down	2.818
6657	5357	6.412	PLS1	measured	up	6.852
6657	55558	6.486	PLXNA3	imputed	up	6.243
6657	5375	5.623	PMP2	imputed	up	3.914
6657	5378	-4.724	PMS1	imputed	down	1.824
6657	4860	-8.968	PNP	measured	down	15.530
6657	23275	5.178	POFUT2	imputed	up	2.837
6657	56983	4.761	POGLUT1	imputed	up	1.903
6657	23649	-4.734	POLA2	imputed	down	1.845
6657	64425	-4.887	POLR1E	imputed	down	2.178
6657	10585	8.256	POMT1	imputed	up	12.010
6657	29954	5.560	POMT2	imputed	up	3.757
6657	5468	-12.134	PPARG	measured	down	30.166
6657	10105	-5.316	PPIF	imputed	down	3.162
6657	10465	-4.544	PPIH	imputed	down	1.446
6657	5495	4.490	PPM1B	imputed	up	1.335
6657	55012	-4.830	PPP2R3C	measured	down	2.874
6657	5526	6.407	PPP2R5B	imputed	up	6.016
6657	23082	-5.005	PPRC1	imputed	down	2.441
6657	5547	7.686	PRCP	measured	up	10.828
6657	7001	7.523	PRDX2	imputed	up	9.459
6657	5557	-5.683	PRIM1	imputed	down	4.066
6657	5583	5.362	PRKCH	measured	up	4.094
6657	25865	5.335	PRKD2	imputed	up	3.208
6657	5613	6.140	PRKX	measured	up	6.093
6657	10419	-6.321	PRMT5	imputed	down	5.773
6657	9128	-5.582	PRPF4	measured	down	4.634
6657	78994	5.605	PRR14	imputed	up	3.869
6657	5645	-4.545	PRSS2	imputed	down	1.448
6657	11098	-12.216	PRSS23	measured	down	30.603
6657	58497	6.101	PRUNE	measured	up	5.987
6657	158471	4.818	PRUNE2	imputed	up	2.026
6657	5684	-5.087	PSMA3	imputed	down	2.627
6657	10197	-6.111	PSME3	imputed	down	5.192
6657	8624	-5.106	PSMG1	measured	down	3.492
6657	5753	-4.756	PTK6	imputed	down	1.892
6657	5764	6.033	PTN	imputed	up	4.981
